  1.0000E-30  1.9760E+01  1.0000E+00  0.0000E+00  1.2500E+00  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.8400E+02  5.7000E+00  1.6000E-04  3.3400E+01
  T  T  T  T  T  T  T  T  T  T  T  F  F  F  F  F  T  F  F  T  F  F  F  F  F  F  F  F  F  F  F  F  F  T
  8.4841E-03  7.9146E-03  7.8925E-03  8.4401E-03  9.4438E-03  1.1321E-02  1.4419E-02  1.9062E-02  2.5555E-02  3.4180E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -1.0278E-02 -5.2424E-03  4.9257E-03  9.9655E-03  1.5789E-02  2.4754E-02  3.6882E-02  5.2010E-02  6.9940E-02  9.0438E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  4.3377E-03  9.5840E-03  2.0130E-02  2.5379E-02  2.9951E-02  3.2086E-02  3.1671E-02  2.8709E-02  2.3213E-02  1.5211E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -1.0845E-02 -5.5155E-03  5.1982E-03  1.0530E-02  1.6690E-02  2.6089E-02  3.8825E-02  5.4836E-02  7.4044E-02  9.6356E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  7.7465E-03  7.7268E-03  7.7157E-03  7.7244E-03  7.7416E-03  7.7652E-03  7.7953E-03  7.8320E-03  7.8760E-03  7.9276E-03
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  2.6806E-03  2.5259E-03  2.5273E-03  2.7159E-03  3.6972E-03  5.2731E-03  6.8138E-03  8.2645E-03  9.6071E-03  1.0891E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  2.6387E-03  2.6276E-03  2.6284E-03  2.4552E-03  1.6767E-03  4.3004E-04 -8.4427E-04 -2.1145E-03 -3.3744E-03 -4.6276E-03
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -2.6806E-03 -2.5259E-03 -2.5273E-03 -2.7159E-03 -3.6972E-03 -5.2731E-03 -6.8138E-03 -8.2645E-03 -9.6071E-03 -1.0891E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -4.5032E-04 -4.4842E-04 -4.4855E-04 -4.1899E-04 -2.8615E-04 -7.3390E-05  1.4408E-04  3.6085E-04  5.7586E-04  7.8973E-04
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  8.4467E-03  1.0489E-02  2.4619E-02  3.7455E-02  5.4455E-02  7.5693E-02  9.7726E-02  1.1666E-01  1.3219E-01  1.4229E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  2.7323E-02  1.5289E-01  4.2414E-01  5.6753E-01  7.1442E-01  8.6351E-01  9.9485E-01  1.0952E+00  1.1711E+00  1.2179E+00
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -7.7153E-02 -9.5433E-02 -1.3494E-01 -1.5597E-01 -1.7772E-01 -2.0009E-01 -2.2020E-01 -2.3614E-01 -2.4884E-01 -2.5758E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  2.6667E-02  1.5243E-01  4.2475E-01  5.6876E-01  7.1620E-01  8.6565E-01  9.9670E-01  1.0955E+00  1.1683E+00  1.2100E+00
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.0332E-02  1.5819E-02  9.8020E-03 -2.2246E-03 -2.0521E-02 -4.5222E-02 -7.6513E-02 -1.1359E-01 -1.5505E-01 -1.9893E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  6.0087E-02  6.4460E-02  7.0398E-02  7.2568E-02  7.3997E-02  7.0108E-02  5.7927E-02  4.4067E-02  3.0680E-02  1.6143E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -8.7459E-03 -9.3855E-03 -1.0303E-02 -1.0696E-02 -1.1029E-02 -1.0620E-02 -9.0129E-03 -7.1602E-03 -5.3612E-03 -3.3796E-03
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -8.5257E-04 -8.5257E-04 -8.5254E-04 -8.5252E-04 -8.5249E-04 -8.5245E-04 -8.5241E-04 -8.5237E-04 -8.5234E-04 -8.5233E-04
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  2.1520E-07  6.7376E-06  5.1854E-05  9.2838E-05  1.4712E-04  2.1493E-04  2.8528E-04  3.4575E-04  3.9533E-04  4.2757E-04
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -1.7963E-03 -1.8579E-03 -1.9909E-03 -2.0612E-03 -2.1332E-03 -2.2063E-03 -2.2707E-03 -2.3199E-03 -2.3571E-03 -2.3801E-03
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  4.1587E-03  2.7793E-03  2.7793E-03  4.1587E-03  6.6471E-03  1.0367E-02  1.5404E-02  2.1802E-02  2.9439E-02  3.5551E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -6.4180E-02 -3.1068E-02  3.1068E-02  6.4180E-02  9.9040E-02  1.3533E-01  1.7272E-01  2.1086E-01  2.4884E-01  2.7550E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.8386E-01  8.8761E-02 -8.8275E-02 -1.8246E-01 -2.8275E-01 -3.8962E-01 -5.0240E-01 -6.1751E-01 -7.3466E-01 -8.2678E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -6.4314E-02 -3.1146E-02  3.1146E-02  6.4314E-02  9.9192E-02  1.3546E-01  1.7277E-01  2.1078E-01  2.4857E-01  2.7462E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -3.2843E-04  1.6934E-03  1.6934E-03 -3.2843E-04 -3.7418E-03 -8.5683E-03 -1.4822E-02 -2.2514E-02 -3.1636E-02 -4.1763E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.6896E-02  1.6215E-02  1.6215E-02  1.6993E-02  1.7788E-02  1.8420E-02  1.8881E-02  1.9031E-02  1.6160E-02  1.0492E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -4.8646E-02 -4.6453E-02 -4.6149E-02 -4.8620E-02 -5.1788E-02 -5.4911E-02 -5.6973E-02 -5.8064E-02 -5.2317E-02 -3.9805E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  5.7751E-08  1.3533E-08  1.3533E-08  5.7751E-08  1.3752E-07  2.5678E-07  4.1826E-07  6.2336E-07  8.6819E-07  1.0641E-06
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  2.9229E-06  6.8494E-07  6.8492E-07  2.9228E-06  6.9603E-06  1.2997E-05  2.1171E-05  3.1553E-05  4.3948E-05  5.3870E-05
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  4.8457E-05  2.3457E-05 -2.3457E-05 -4.8457E-05 -7.4776E-05 -1.0218E-04 -1.3041E-04 -1.5920E-04 -1.8788E-04 -2.0800E-04
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  7.0384E-04 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -3.6924E-03 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.9698E-03 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -4.2841E-04 -3.6028E-04 -2.2279E-04 -1.5360E-04 -8.4215E-05 -1.4731E-05  5.4770E-05  1.2421E-04  1.9349E-04  2.6254E-04
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  0.0000E+00 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.7964E-02  1.9437E-02  3.3545E-02  4.6928E-02  6.4931E-02  8.8046E-02  1.1318E-01  1.3676E-01  1.5878E-01  1.7750E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -1.3500E-01 -1.9200E-01 -1.5000E-02  1.7000E-01  3.6100E-01  5.5700E-01  7.5900E-01  9.4100E-01  1.0870E+00  1.2030E+00
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  7.1200E-02  5.1800E-02  3.2700E-02  1.4200E-02 -3.6000E-03 -2.1200E-02 -4.0000E-02 -5.6600E-02 -6.8700E-02 -7.7900E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -1.3592E-01 -1.9256E-01 -1.3820E-02  1.7286E-01  3.6581E-01  5.6383E-01  7.6712E-01  9.4887E-01  1.0931E+00  1.2053E+00
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  8.5027E-03  1.2724E-02  3.4048E-02  3.4955E-02  2.6841E-02  9.6699E-03 -2.0341E-02 -6.1875E-02 -1.0891E-01 -1.6097E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -5.2750E-02 -4.2500E-03  7.6417E-02  9.4000E-02  9.6750E-02  9.9500E-02  9.6000E-02  8.2000E-02  6.5500E-02  5.0500E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -1.1342E-02 -8.0583E-03 -7.7583E-03 -9.0750E-03 -8.8500E-03 -9.1000E-03 -8.8500E-03 -7.1750E-03 -5.3250E-03 -3.8750E-03
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -4.5610E-03 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -8.2645E-04 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -1.0201E-03 -9.9214E-04 -1.0790E-03 -1.1697E-03 -1.2635E-03 -1.3596E-03 -1.4587E-03 -1.5480E-03 -1.6196E-03 -1.6766E-03
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  1.3232E-02  1.1283E-02  1.1261E-02  1.3188E-02  1.6680E-02  2.2277E-02  3.0412E-02  4.1453E-02  5.5583E-02  7.0320E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -8.2639E-02 -4.0271E-02  3.9954E-02  8.2326E-02  1.2745E-01  1.7734E-01  2.3162E-01  2.8974E-01  3.5050E-01  4.0062E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  2.1127E-01  1.0991E-01 -7.8947E-02 -1.8024E-01 -2.8929E-01 -4.0828E-01 -5.3657E-01 -6.7033E-01 -8.0901E-01 -9.2031E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -8.3361E-02 -4.0640E-02  4.0323E-02  8.3046E-02  1.2850E-01  1.7871E-01  2.3338E-01  2.9203E-01  3.5354E-01  4.0449E-01
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  7.4351E-03  9.8708E-03  9.8597E-03  7.4130E-03  3.2662E-03 -2.6204E-03 -1.0270E-02 -1.9694E-02 -3.0862E-02 -4.2831E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  2.1560E-02  2.0808E-02  2.0809E-02  2.1875E-02  2.3753E-02  2.6041E-02  2.8102E-02  2.9721E-02  2.7720E-02  2.2402E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -5.1835E-02 -4.9525E-02 -4.9501E-02 -5.2585E-02 -5.7011E-02 -6.1822E-02 -6.5512E-02 -6.8110E-02 -6.2496E-02 -4.8803E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -7.1237E-03 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -8.2645E-04 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30 -1.0000E-30
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  3.2364E-05  4.1089E-07 -6.0093E-05 -9.2049E-05 -1.2608E-04 -1.6370E-04 -2.0464E-04 -2.4848E-04 -2.9430E-04 -3.3210E-04
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  9.1880E-03  8.6185E-03  8.5963E-03  9.1439E-03  1.0148E-02  1.2024E-02  1.5123E-02  1.9766E-02  2.6259E-02  3.4884E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -1.0278E-02 -5.2424E-03  4.9257E-03  9.9655E-03  1.5789E-02  2.4754E-02  3.6882E-02  5.2010E-02  6.9940E-02  9.0438E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
  4.3377E-03  9.5840E-03  2.0130E-02  2.5379E-02  2.9951E-02  3.2086E-02  3.1671E-02  2.8709E-02  2.3213E-02  1.5211E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
 -1.0894E-02 -5.5400E-03  5.2227E-03  1.0579E-02  1.6763E-02  2.6187E-02  3.8947E-02  5.4983E-02  7.4215E-02  9.6550E-02
  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30  1.0000E-30
